what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327692283023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327692288109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327692355691
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327692359903
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327692420368
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327692421725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327692426579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327692512574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327692523172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327692558810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327692560558
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327696504369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327696508661
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327696876261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327696879552
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327700043655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327700047087
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327700214772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327700216987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327700259169
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327700260729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327700314462
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327700317831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327700500052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327700503844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327700687062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327700696767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327701026097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327701029298
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327701059767
error,log,,,"Unhandled event loop exception",1327701061922
error,log,,,"Unhandled event loop exception",1327701062031
error,log,,,"Unhandled event loop exception",1327701062234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327701067790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327701077671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327701079811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327701221020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327701232522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327701368339
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327701370135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327701372101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327701389956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327701391095
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327701915028
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327701920509
error,log,,,"Unhandled event loop exception",1327701924660
error,log,,,"Unhandled event loop exception",1327701924847
error,log,,,"Unhandled event loop exception",1327701924988
error,log,,,"Unhandled event loop exception",1327701926721
error,log,,,"Unhandled event loop exception",1327701926893
error,log,,,"Unhandled event loop exception",1327701927033
error,log,,,"Unhandled event loop exception",1327701928922
error,log,,,"Unhandled event loop exception",1327701929640
error,log,,,"Unhandled event loop exception",1327701929749
error,log,,,"Unhandled event loop exception",1327701929936
error,log,,,"Unhandled event loop exception",1327701929983
error,log,,,"Unhandled event loop exception",1327701930139
error,log,,,"Unhandled event loop exception",1327701930342
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327701930826
error,log,,,"An internal error has occurred.",1327701930842
error,log,,,"An internal error has occurred.",1327701931747
error,log,,,"An internal error has occurred.",1327701932106
error,log,,,"An internal error has occurred.",1327701932403
error,log,,,"An internal error has occurred.",1327701932481
error,log,,,"An internal error has occurred.",1327701933011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327701933464
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327701934743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327701936148
error,log,,,"An internal error has occurred.",1327701936163
error,log,,,"An internal error has occurred.",1327701936772
error,log,,,"An internal error has occurred.",1327701937366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327701938099
