what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238371774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329238415060
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329238415728
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238426221
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238443927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329238495099
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329238495533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1329238496454
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329238498611
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329238500796
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329238501674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238530489
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238530610
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238533375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238536041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238539729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238546536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238549774
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238588966
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329238592661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238611963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238614143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238615205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238617342
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238621110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238626316
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329238626343
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329238630655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238635354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238663455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238671762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238685325
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329238691015
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329238692208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329238698514
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329238700430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238705155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238729713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238749786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238793941
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329238795723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329238798050
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329238799099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238803962
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238818905
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238823216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238832045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238840038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238938789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238940236
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238976950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329238979366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329239198472
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329239199992
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329239208958
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329239209075
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329239222082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329239253453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329239260390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329239287320
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329239289133
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329239290273
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329239290993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1329239291019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329239293758
