what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329049196633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329049200052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329049200066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329068919519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329068925131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329068929518
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329068933785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329068980433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329068982529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329069088930
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329069095097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329069100718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329069105491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329069120733
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329069123804
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329069135129
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329069137347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329069139798
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329069165445
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329069168351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329069174625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329069200951
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329069204384
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329069205670
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329069210499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329069220756
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329069222565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329069253763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329069255183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329069306537
