what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328646217263
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328646223379
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328646229104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328646229775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328646627123
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328646629681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328646804019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328646819712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328646826389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328646895539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328646901155
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328646901826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328646907271
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328646909455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328646913075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328646955391
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328646958575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328646962039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328646968513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328646978855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328647031217
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328647031233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328647035803
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328647035819
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328647037786
