what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329586721248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329586728114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329586777828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329586891115
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329586894563
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329586897473
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329586900590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329586992957
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329587008370
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329587010455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329587011158
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329587013601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587017163
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587062448
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329587077801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329587133767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329587134430
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329587134853
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329587137389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587141487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587188101
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329587190410
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587191694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587243159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587251567
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587317006
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329587405449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329587472823
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329587475767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587484807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587538062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587546082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587571953
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329587573706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587590578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587610552
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329587615165
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587618749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587678336
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329587684304
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329587685587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587689670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587739009
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587743434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587746584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587748434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587839029
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329587844387
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329587847503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587851475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587853989
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329587862013
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587864496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587872022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587876061
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587877632
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329587882509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587885545
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587887044
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587888809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587919250
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329587921901
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587926210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587957044
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329587959110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329587959944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1329587961389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329587968099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587969525
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587983671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329587986083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329588109757
