what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329609736665
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329609741060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329609784400
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329609789926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329609790780
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1329609790803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329609977920
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329609977971
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329609986912
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329610012780
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610019573
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610021511
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610023014
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610028579
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610028882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610029936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1329610029959
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610036904
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610039311
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610039608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610042593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610048839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329610049230
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610052933
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610054179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610055631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610056682
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329610057237
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610059750
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610065870
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610071504
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610071845
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610073181
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610073504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610075327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610078650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329610079085
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610080171
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610083541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610085145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610087321
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610087375
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610087624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610089295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610092028
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610102012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610108612
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329610109332
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610111905
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610114116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610116368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610120383
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610120581
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610121375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610123179
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610124986
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610125195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610126070
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610128032
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610128203
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610131178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610132469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610134626
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610134677
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610143207
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610145295
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610146920
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610147063
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610150615
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610153845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610155492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610158175
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329610158523
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610160620
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610164776
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1329610170237
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610186179
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610188197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610190199
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610197325
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610199311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610261493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329610278810
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610284919
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610286856
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610288645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610290945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610299334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610330401
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610337293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610476580
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610484594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610496848
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329610497992
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610502466
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610506071
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610511310
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610511595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610533417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610849729
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610852743
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610853026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329610864907
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329610871422
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329610895907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610898175
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610934454
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329610935762
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329610936963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329610948827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329611019590
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329611022675
