what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329590056353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329590099847
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329590109833
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329590137468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329590141717
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329590168204
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329590168367
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329590176302
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329590188012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329590189398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329590193040
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329590215922
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329590217557
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329590227449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329590264821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329590288088
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329590292324
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329590308119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329590319908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329590330187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329590350364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329590351932
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329590357067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329590357920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329590362326
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329590364092
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329590369451
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329590379774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329590383715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329591109457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329591113607
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329591115071
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329591120280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329591132670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329591134011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329591145344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329591454649
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329591457279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329591463434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329591476223
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329591477370
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329591483795
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329591483962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329591514465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329591517411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329591521889
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329591525855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329591529577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329591530381
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329591542606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329591545118
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329591546790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329591557862
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329591559315
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329591564024
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329591571077
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329591575158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329591576736
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329593146435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329593173826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329593698764
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329593704194
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329593712417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329593713086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329593729201
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329593729260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329593758048
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329593758525
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329593765982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329593766059
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329593768136
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329593768292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329593773518
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329593773685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329593773860
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329593774039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329593774215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329593774361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329593781267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329593784247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329593785741
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329593786792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329593789083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329593793490
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329593795910
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329593800945
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329593801080
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329593803393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329593943486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329593958836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329596007799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329596008855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329596015987
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329596090369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329596091753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329596113035
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329596115632
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329596117431
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329596123744
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329596126590
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329596141009
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329596145389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329596152093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329596152634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329596155193
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329596160468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329596173698
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329596175947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329596179278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329596189767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329596196609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329596295289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329596298241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329596415676
